712004_4.txt0.146	0.0	0.071	0.0	0.0033833333333333332	0.017443665395092324
z218.txt0.036	0.0	0.009	0.0	0.0	0.0027674603174603174
z273.txt0.0	0.0	0.0	0.0	0.0	0.0
z101.txt0.001	0.0	0.0	0.0	0.0	0.0
S139.txt0.001	0.0	0.001	0.0	0.0	0.0002909090909090909
97.txt0.02	0.0	0.003	0.0	0.0	0.0007675324675324675
134.txt0.212	0.0	0.202	0.0	0.052073809523809536	0.04943428472145948
z105.txt0.017	0.0	0.0	0.0	0.0	0.0
65.txt0.022	0.0	0.001	0.0	0.0	0.00042857142857142855
z85.txt0.124	0.0	0.02	0.0	0.0	0.004666017316017316
z211.txt0.003	0.0	0.0	0.0	0.0	0.0
z7.txt0.002	0.0	0.001	0.0	0.0	0.00022072072072072072
z275.txt0.013	0.0	0.012	0.0	0.0006111111111111112	0.002867404520419724
S5.txt0.055	0.0	0.052	0.0	0.019666666666666666	0.014300966115159235
115.txt0.001	0.0	0.001	0.0	0.0	0.00013043478260869564
z9.txt0.0	0.0	0.0	0.0	0.0	0.0
S128.txt0.061	0.0	0.059	0.0	0.01174635648981	0.013405513708304041
z33.txt0.002	0.0	0.001	0.0	0.0	0.0002682926829268293
z276.txt0.004	0.0	0.004	0.0	0.0	0.0006520310164506416
S140.txt0.0	0.0	0.0	0.0	0.0	0.0
224.txt0.0	0.0	0.0	0.0	0.0	0.0
z79.txt0.419	0.0	0.021	0.0	0.0	0.00515
z202.txt0.802	0.0	0.209	0.0	0.0	0.06966666666666675
z210.txt0.0	0.0	0.0	0.0	0.0	0.0
z43.txt0.021	0.0	0.008	0.0	0.0	0.001784745436636193
S55.txt0.03	0.0	0.027	0.0	0.01074077380952381	0.006829553190776058
S71_4.txt0.0	0.0	0.0	0.0	0.0	0.0
z209.txt0.016	0.0	0.004	0.0	0.0	0.0011778221778221778
z261.txt0.008	0.0	0.007	0.0	0.0	0.0015153231921840194
713034_1.txt0.204	0.0	0.134	0.0	0.013650000000000002	0.03474369067540995
z123.txt0.0	0.0	0.0	0.0	0.0	0.0
z244.txt0.001	0.0	0.001	0.0	0.0	0.0004875621890547264
201.txt0.0	0.0	0.0	0.0	0.0	0.0
114.txt0.001	0.0	0.0	0.0	0.0	0.0
204.txt0.0	0.0	0.0	0.0	0.0	0.0
z266.txt0.006	0.0	0.004	0.0	0.00016666666666666666	0.0008228163038117633
W8_2.txt0.001	0.0	0.0	0.0	0.0	0.0
713023.txt0.001	0.0	0.0	0.0	0.0	0.0
z257.txt0.008	0.0	0.006	0.0	0.0003333333333333333	0.0017683395064774323
227.txt0.004	0.0	0.0	0.0	0.0	0.0
S71_3.txt0.0	0.0	0.0	0.0	0.0	0.0
44.txt0.141	0.0	0.12	0.0	0.01986313131313131	0.03042351118153067
z291.txt0.012	0.0	0.008	0.0	0.0010625	0.0022398881730980647
W1_1.txt0.009	0.0	0.009	0.0	0.0	0.003
z100.txt0.001	0.0	0.0	0.0	0.0	0.0
z86.txt0.13	0.0	0.03	0.0	0.0	0.007967790542790542
S71_5.txt0.0	0.0	0.0	0.0	0.0	0.0
239.txt0.176	0.0	0.134	0.0	0.01173611111111111	0.037814869673555164
z249.txt0.009	0.0	0.008	0.0	0.001487577399380805	0.002252559761451108
z312.txt0.0	0.0	0.0	0.0	0.0	0.0
z29.txt0.002	0.0	0.0	0.0	0.0	0.0
206.txt0.0	0.007	0.0	0.0	0.0	1.915157437891598e-06
z47.txt0.002	0.013	0.002	0.0	0.0	0.0007376344871924899
z248.txt0.006	0.0	0.005	0.0	0.0010333333333333332	0.0015135994316364987
713039_2.txt0.168	0.0	0.13	0.0	0.007583333333333333	0.03234440735365803
z83.txt0.16	0.0	0.012	0.0	0.0	0.0034797619047619048
S40.txt0.09	0.0	0.089	0.0	0.03422142857142857	0.02285453933667323
z262.txt0.001	0.0	0.001	0.0	0.0	0.00020689655172413793
z272.txt0.016	0.0	0.012	0.0	0.00145	0.004152352144449436
z253.txt0.004	0.0	0.003	0.0	0.0005	0.0006854553492484527
z39.txt0.0	0.0	0.0	0.0	0.0	0.0
713039_1.txt0.187	0.0	0.109	0.0	0.0089	0.02885909399103206
W7.txt0.0	0.0	0.0	0.0	0.0	0.0
713037_1.txt0.004	0.0	0.001	0.0	0.0	0.00035294117647058826
z96.txt0.004	0.0	0.0	0.0	0.0	0.0
z256.txt0.003	0.0	0.003	0.0	0.0005	0.0008229918229918229
713034_2.txt0.193	0.0	0.114	0.0	0.007376190476190475	0.028629062212758197
112.txt0.206	0.0	0.187	0.0	0.09805800588300591	0.04713502365099984
240.txt0.177	0.0	0.063	0.0	0.002	0.016319136419136418
713024.txt0.0	0.0	0.0	0.0	0.0	0.0
S68.txt0.0	0.0	0.0	0.0	0.0	0.0
W17_4.txt0.0	0.0	0.0	0.0	0.0	0.0
z99.txt0.004	0.0	0.0	0.0	0.0	0.0
z104.txt0.017	0.0	0.001	0.0	0.0	0.00025
712004_5.txt0.12	0.0	0.1	0.0	0.02333679335370512	0.02237454177739815
S71_2.txt0.0	0.0	0.0	0.0	0.0	0.0
z268.txt0.005	0.0	0.005	0.0	0.0012142857142857142	0.0012395486452061516
z288.txt0.005	0.0	0.005	0.0	0.00041025641025641023	0.0013129167276945658
713037_2.txt0.003	0.0	0.001	0.0	0.0	0.0001153846153846154
W2_2.txt0.0	0.0	0.0	0.0	0.0	0.0
W9_2.txt0.0	0.0	0.0	0.0	0.0	0.0
z204.txt0.001	0.0	0.001	0.0	0.0	0.0003333333333333333
z212.txt0.004	0.0	0.0	0.0	0.0	0.0
z41.txt0.001	0.0	0.0	0.0	0.0	0.0
703018.txt0.007	0.0	0.007	0.0	0.001476190476190476	0.0015352550263036196
713010.txt0.162	0.0	0.035	0.0	0.003	0.008150000000000001
135.txt0.0	0.0	0.0	0.0	0.0	0.0
152.txt0.0	0.0	0.0	0.0	0.0	0.0
137.txt0.0	0.0	0.0	0.0	0.0	0.0
z14.txt0.005	0.0	0.0	0.0	0.0	0.0
62.txt0.0	0.041	0.0	0.0	0.0	1.9389634698816714e-05
W7_1.txt0.0	0.0	0.0	0.0	0.0	0.0
z80.txt0.418	0.0	0.036	0.0	0.0	0.00885
W1_4.txt0.012	0.0	0.012	0.0	0.0	0.004
W17_1.txt0.0	0.0	0.0	0.0	0.0	0.0
713026.txt0.018	0.0	0.011	0.0	0.00043333333333333337	0.003060625561790492
z255.txt0.002	0.0	0.002	0.0	0.0	0.00015109890109890113
S121.txt0.0	0.016	0.0	0.0	0.0	2.0564119428550862e-05
58.txt0.011	0.141	0.011	0.001	0.00013852813852813852	0.005605310496051097
z73.txt0.016	0.046	0.005	0.0	0.0	0.004086624916511756
218.txt0.327	0.408	0.112	0.0	0.0	0.08632505827505883
713021.txt0.0	0.0	0.0	0.0	0.0	0.0
z278.txt0.012	0.0	0.011	0.0	0.0005	0.0032878143790067275
45.txt0.0	0.0	0.0	0.0	0.0	0.0
713038_3.txt0.0	0.018	0.0	0.0	0.0	2.4888783346169733e-06
z222.txt0.109	0.318	0.083	0.008	0.0124	0.04277614244039078
S58.txt0.093	0.698	0.062	0.0	0.0	0.043264013135424474
141.txt0.002	0.009	0.002	0.0	0.0	0.0007602672315949326
711011.txt0.0	0.0	0.0	0.0	0.0	0.0
S117.txt0.177	0.319	0.127	0.006	0.008833333333333334	0.06292727695962837
195.txt0.0	0.0	0.0	0.0	0.0	0.0
S95.txt0.087	0.0	0.052	0.0	0.00967142857142857	0.015788766589447705
z12.txt0.002	0.0	0.0	0.0	0.0	0.0
z252.txt0.02	0.0	0.014	0.0	0.0	0.003680050298963477
23.txt0.126	0.0	0.035	0.0	0.002	0.010425278474377011
z306.txt0.0	0.037	0.0	0.0	0.0	0.0001632122150793126
z17.txt0.001	0.0	0.0	0.0	0.0	0.0
z200.txt0.0	0.0	0.0	0.0	0.0	0.0
z274.txt0.005	0.0	0.003	0.0	0.0005666666666666666	0.0008625251392804221
S101.txt0.148	0.0	0.133	0.0	0.022816666666666666	0.031187051136044155
713038_2.txt0.0	0.208	0.0	0.0	0.0	1.2181898357968623e-05
z54.txt0.0	0.017	0.0	0.0	0.0	0.000348286508094923
105.txt0.067	0.933	0.067	0.0	0.0	0.06443333333333472
S113.txt0.006	0.254	0.006	0.005	0.00023976154802840763	0.0028804782716669052
z197.txt0.0	0.0	0.0	0.0	0.0	0.0
z70.txt0.001	0.007	0.001	0.0	0.0	0.0005216693980189756
210.txt0.006	0.061	0.002	0.001	0.00014285714285714284	0.002565619488633361
S70.txt0.0	0.0	0.0	0.0	0.0	0.0
z135.txt0.004	0.048	0.001	0.0	0.0	0.0010355992140779415
z157.txt0.0	0.0	0.0	0.0	0.0	0.0
179.txt0.003	0.055	0.0	0.0	0.0	0.000765242934800121
713042_2.txt0.0	0.002	0.0	0.0	0.0	6.859203301907705e-08
709001.txt0.028	0.952	0.028	0.569	0.025111793268606263	0.013831521986698103
101_1.txt0.135	0.372	0.094	0.012	0.012866666666666665	0.05019350925839392
173.txt0.0	0.0	0.0	0.0	0.0	0.0
S126.txt0.204	0.0	0.086	0.0	0.009333333333333334	0.025144329414995042
713009_1.txt0.231	0.0	0.199	0.0	0.06666666666666667	0.05236287878787876
z277.txt0.004	0.0	0.003	0.0	0.0	0.0012458747405181955
W9_1.txt0.0	0.0	0.0	0.0	0.0	0.0
S72.txt0.032	0.0	0.02	0.0	0.001389957264957265	0.0055129606955312905
z242.txt0.005	0.0	0.003	0.0	0.00041666666666666664	0.0009688742930122241
W17_2.txt0.0	0.0	0.0	0.0	0.0	0.0
S133.txt0.0	0.0	0.0	0.0	0.0	0.0
W1_3.txt0.012	0.0	0.012	0.0	0.0	0.004
712004_3.txt0.116	0.0	0.113	0.0	0.030886904761904754	0.02678607719846381
z30.txt0.0	0.0	0.0	0.0	0.0	0.0
W17_3.txt0.0	0.0	0.0	0.0	0.0	0.0
88.txt0.082	0.0	0.025	0.0	0.0	0.006349611499611499
702006.txt0.004	0.0	0.001	0.0	0.0	0.00031578947368421053
25.txt0.056	0.0	0.022	0.0	0.0	0.0053238455988456
S53.txt0.146	0.0	0.123	0.0	0.03278333333333333	0.032754261858712316
W6.txt0.0	0.0	0.0	0.0	0.0	0.0
129.txt0.167	0.0	0.167	0.0	0.0	0.05566666666666679
z263.txt0.0	0.0	0.0	0.0	0.0	0.0
196.txt0.0	0.0	0.0	0.0	0.0	0.0
S111.txt0.0	0.0	0.0	0.0	0.0	0.0
111.txt0.0	0.001	0.0	0.0	0.0	2.8571428571428573e-06
19.txt0.038	0.327	0.037	0.011	0.003412698412698413	0.01925878058824684
z127.txt0.001	0.055	0.001	0.0	0.0	0.0004973622147598596
115.txt0.0	0.103	0.0	0.0	0.0	9.236084590953478e-05
W12.txt0.0	0.0	0.0	0.0	0.0	0.0
101_1.txt0.122	0.0	0.036	0.0	0.0015	0.009472448011225102
W7_2.txt0.0	0.0	0.0	0.0	0.0	0.0
z78.txt0.539	0.0	0.345	0.0	0.091	0.0900426046176048
164.txt0.0	0.0	0.0	0.0	0.0	0.0
z56.txt0.001	0.011	0.001	0.0	0.0	0.0005498253491340156
z45.txt0.043	0.839	0.043	0.22	0.02489494801067885	0.02409946639235811
z216.txt0.004	0.006	0.0	0.0	0.0	0.0004727124183006536
55.txt0.0	0.0	0.0	0.0	0.0	0.0
z140.txt0.001	0.0	0.0	0.0	0.0	0.0
W2_3.txt0.0	0.0	0.0	0.0	0.0	0.0
133.txt0.132	0.0	0.129	0.0	0.011584126984126983	0.029673502183324138
S44.txt0.016	0.0	0.012	0.0	0.001841017316017316	0.0028893931916114312
713009_2.txt0.278	0.0	0.161	0.0	0.012	0.04083679653679651
z187.txt0.0	0.0	0.0	0.0	0.0	0.0
z51.txt0.001	0.026	0.001	0.0	0.0	0.0006159288227733876
238.txt0.001	0.085	0.001	0.0	5.813953488372093e-05	0.00023186382264128619
711007.txt0.0	0.0	0.0	0.0	0.0	0.0
z77.txt0.744	0.0	0.273	0.0	0.0	0.07916666666666673
