z272.txt	0.00445	0.004775	0.00135
z253.txt	0.0017	0.002125	0.000525
z39.txt	0.0003	0.000125	0.0
W9_2.txt	0.0	0.0	0.0
173.txt	0.0	0.0	0.0
713039_1.txt	0.0859	0.06205	0.013925
z204.txt	0.00165	0.001025	0.0
z212.txt	0.0	0.0	0.0
z41.txt	0.000275	0.000275	0.0
W17_1.txt	0.0	0.0	0.0
703018.txt	0.006525	0.005525	0.0016
W7_1.txt	0.0	0.0	0.0
z256.txt	0.003825	0.003425	0.0016
S126.txt	0.103375	0.0571	0.0125
W9_1.txt	0.0	0.0	0.0
713026.txt	0.009075	0.00835	0.00095
713034_2.txt	0.0882	0.085325	0.0147
z255.txt	0.00185	0.0013	0.000575
713009_1.txt	0.160725	0.078725	0.106175
z80.txt	0.213775	0.176875	0.0
z277.txt	0.00275	0.0027	0.0006
W1_4.txt	0.013525	0.0	0.0
S72.txt	0.01445	0.013775	0.002225
z242.txt	0.001725	0.001125	0.00025
45.txt	0.000125	0.0	0.0
S133.txt	5e-05	0.0	0.0
W1_3.txt	0.012525	0.0	0.0
112.txt	0.11435	0.08285	0.1652
240.txt	0.091	0.07735	0.0006
712004_3.txt	0.0662	0.0644	0.0815
z104.txt	0.008825	0.006525	0.0
712004_5.txt	0.0536	0.06435	0.04825
z17.txt	0.00025	0.0	0.0
z200.txt	0.00025	0.0001	0.0
z274.txt	0.0019	0.001975	0.000725
S101.txt	0.07435	0.083125	0.049425
713010.txt	0.07535	0.0693	0.001225
713021.txt	0.0	0.0	0.0
z278.txt	0.00395	0.00405	0.001075
W17_2.txt	5e-05	0.0	0.0
195.txt	0.0	2.5e-05	0.0
S95.txt	0.05755	0.0188	0.0235
z12.txt	0.000575	0.0	0.0
S70.txt	0.0	0.0	0.0
z252.txt	0.01025	0.009525	0.0014
23.txt	0.053825	0.028225	0.00255
W17_3.txt	0.0	0.0	0.0
88.txt	0.0425	0.03095	0.000425
702006.txt	0.002	0.00155	0.0
25.txt	0.0259	0.02675	0.000525
S53.txt	0.08265	0.04915	0.04605
z30.txt	0.0	0.0	0.0
196.txt	0.0	2.5e-05	0.0
S111.txt	0.0001	2.5e-05	0.0
W7_2.txt	0.0	0.0	0.0
z78.txt	0.272625	0.13805	0.13785
W6.txt	0.0	0.0	0.0
W12.txt	0.0	0.0	0.0
129.txt	0.168375	0.0	0.0
z263.txt	0.000825	0.001275	0.000275
101_1.txt	0.0639	0.046225	0.0015
55.txt	0.0	2.5e-05	0.0
z140.txt	0.0005	0.000525	0.0
W2_4.txt	0.0	0.0	0.0
S9.txt	0.050675	0.029525	0.04165
S65.txt	0.0001	0.0001	0.0
z90.txt	0.01705	0.01365	2.5e-05
14.txt	0.0203	0.01925	0.0
S109.txt	0.001175	0.00085	2.5e-05
z213.txt	0.002025	0.0014	0.0
W2_1.txt	0.0	0.0	0.0
S77.txt	0.00075	0.0	0.0
W2_3.txt	0.0	0.0	0.0
133.txt	0.06935	0.073525	0.040625
S44.txt	0.00955	0.00955	0.00585
713009_2.txt	0.14685	0.140525	0.0137
144.txt	0.0	0.0	0.0
z2.txt	0.0	0.0	0.0
711007.txt	0.0	0.0	0.0
z267.txt	0.0089	0.008825	0.002625
z283.txt	0.00625	0.005075	0.00205
z97.txt	0.00055	0.00065	0.0
z77.txt	0.333625	0.250125	0.0
116.txt	5e-05	7.5e-05	0.0
712003.txt	0.0136	0.016225	0.0024
