z115.txt	0.00025	0.000325
z273.txt	0.000775	0.001
59.txt	0.000225	0.000225
W17_4.txt	0.0	0.0
97.txt	0.011	0.007075
115.txt	0.0001	0.000175
z33.txt	0.000825	0.000625
S139.txt	2.5e-05	0.0001
S140.txt	0.001025	0.000525
134.txt	0.10015	0.09425
z99.txt	0.000525	0.0004
z105.txt	0.008775	0.00665
65.txt	0.016325	0.0
z85.txt	0.06295	0.0484
z211.txt	0.0	0.0
S71_4.txt	2.5e-05	5e-05
z7.txt	0.00045	7.5e-05
z209.txt	0.0053	0.0052
z275.txt	0.00355	0.0034
z261.txt	0.00375	0.0028
S5.txt	0.035025	0.0276
204.txt	7.5e-05	2.5e-05
713034_1.txt	0.0947	0.0839
z9.txt	0.000575	0.0
201.txt	2.5e-05	0.0
z266.txt	0.002075	0.001525
W7.txt	2.5e-05	0.0
S128.txt	0.028375	0.0301
W8_2.txt	0.00035	0.00015
z276.txt	0.001575	0.001775
z123.txt	0.000575	0.00035
713037_1.txt	0.0018	0.001175
z244.txt	0.003425	0.002725
114.txt	0.00025	0.00015
z96.txt	0.000725	0.0006
713023.txt	0.0019	0.000525
z257.txt	0.002775	0.00275
227.txt	0.000825	0.0
S71_5.txt	0.000175	7.5e-05
713024.txt	0.0	0.0
z312.txt	7.5e-05	2.5e-05
S71_3.txt	7.5e-05	0.0
239.txt	0.06035	0.0733
z29.txt	0.00215	0.00195
z249.txt	0.004375	0.003875
44.txt	0.056425	0.054525
z86.txt	0.06275	0.048225
z291.txt	0.0065	0.004675
W1_1.txt	0.0138	0.0
z100.txt	0.000625	0.00045
S68.txt	7.5e-05	5e-05
S71_2.txt	0.0	0.000225
z268.txt	0.00555	0.004425
z288.txt	0.00205	0.0021
713037_2.txt	0.001525	0.001575
137.txt	0.0	0.0
W2_2.txt	0.0	0.0
z14.txt	0.002	5e-05
135.txt	2.5e-05	2.5e-05
152.txt	0.00075	0.000825
S40.txt	0.05295	0.034925
z262.txt	0.00185	0.00135
173.txt	0.0	0.0
z272.txt	0.0045	0.0041
W9_2.txt	0.0	0.0
z253.txt	0.001675	0.0021
W17_1.txt	0.0	0.0
z39.txt	0.000175	0.000125
z204.txt	0.0016	0.001375
W7_1.txt	0.0	0.0
713039_1.txt	0.0843	0.062675
S126.txt	0.1063	0.058325
W9_1.txt	0.0	0.0
z212.txt	0.0	0.0
713009_1.txt	0.1637	0.0778
713026.txt	0.008475	0.0096
z41.txt	0.000175	0.000175
z255.txt	0.002325	0.00155
z277.txt	0.002475	0.00285
z80.txt	0.2172	0.17825
703018.txt	0.006575	0.006725
W1_4.txt	0.013175	0.0
z256.txt	0.00385	0.00325
713034_2.txt	0.085225	0.080975
S72.txt	0.014375	0.01225
z242.txt	0.00195	0.001375
45.txt	7.5e-05	0.0
S133.txt	2.5e-05	2.5e-05
W1_3.txt	0.0117	0.0
112.txt	0.112375	0.0838
240.txt	0.087425	0.075275
712004_3.txt	0.06385	0.064
z104.txt	0.007925	0.0065
713010.txt	0.0754	0.068375
712004_5.txt	0.05455	0.067775
713021.txt	5e-05	0.0
z278.txt	0.004175	0.003425
z17.txt	0.00025	0.0
z200.txt	0.0001	0.0002
z274.txt	0.0024	0.002125
S101.txt	0.0729	0.081725
W17_2.txt	0.0	0.0
195.txt	0.0	0.0
S95.txt	0.0551	0.01965
z12.txt	0.00055	7.5e-05
S70.txt	0.0	0.0
z252.txt	0.010025	0.00965
23.txt	0.05285	0.02835
W17_3.txt	2.5e-05	0.0
88.txt	0.0402	0.030675
702006.txt	0.001325	0.001375
25.txt	0.026525	0.025475
S53.txt	0.078975	0.0503
196.txt	0.0	0.0
z30.txt	0.0	0.0
S111.txt	7.5e-05	2.5e-05
W6.txt	0.0	2.5e-05
129.txt	0.1648	0.0
z263.txt	0.000525	0.000725
W7_2.txt	0.0	0.0
W12.txt	0.0	0.0
z78.txt	0.266925	0.1382
101_1.txt	0.063025	0.04585
55.txt	0.0	0.0
z140.txt	0.0006	0.000425
W2_4.txt	0.0	0.0
S9.txt	0.0495	0.030975
S65.txt	0.0001	7.5e-05
z90.txt	0.017225	0.0144
W2_1.txt	0.0	0.0
14.txt	0.020075	0.019425
S109.txt	0.000775	0.000825
z213.txt	0.0021	0.001375
S77.txt	0.00075	0.0
W2_3.txt	0.0	0.0
133.txt	0.07125	0.072075
S44.txt	0.010575	0.00865
713009_2.txt	0.14955	0.139625
711007.txt	0.0	0.0
z77.txt	0.333725	0.2551
